아이디,기관명,상품명,면적,상품위치경도,상품위치위도,상품설명,사용여부,주소,비수기주중단가,비수기주말단가,성수기주중단가,성수기주말단가,지역,홈페이지주소
195,운문산 자연휴양림,야영데크(105),13㎡,35.65184083,129.0244484,"▣ 위치 :제1야영장, 사이즈 : 360*360▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,15000,16500,16500,16500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(106),13㎡,35.65174323,129.0246254,"▣ 위치 :제1야영장, 사이즈 : 360*360▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,15000,16500,16500,16500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(108),10㎡,35.65159796,129.024423,"▣ 위치 :제1야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(201),10㎡,35.65085228,129.0241557,"▣ 위치 :제2야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(201),7㎡,35.65195,129.02527,"▣ 위치 :제2야영장, 사이즈 : 300*250 ",사용불가능,(38368) 경북 청도군 운문면 운문로 763 ,12000,13000,13000,13000,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(202),13㎡,35.65084149,129.0243956,"▣ 위치 :제2야영장, 사이즈 : 360*360▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,15000,16500,16500,16500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(206),10㎡,35.65077096,129.0243027,"▣ 위치 :제2야영장, 사이즈 : 360*300 ▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(207),10㎡,35.65062779,129.0241087,"▣ 위치 :제2야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(207),7㎡,35.65195,129.02527,"▣ 위치 :제2야영장, 사이즈 : 300*250 ",사용불가능,(38368) 경북 청도군 운문면 운문로 763 ,12000,13000,13000,13000,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(208),10㎡,35.65061247,129.0242159,"▣ 위치 :제2야영장, 사이즈 : 360*300 ▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(209),13㎡,35.65055864,129.0240683,"▣ 위치 :제2야영장, 사이즈 : 360*360▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,15000,16500,16500,16500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(210),10㎡,35.650476,129.02416,"▣ 위치 :제2야영장, 사이즈 : 360*300 ▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(212),7㎡,35.65195,129.02527,"▣ 위치 :제2야영장, 사이즈 : 300*250 ",사용불가능,(38368) 경북 청도군 운문면 운문로 763 ,12000,13000,13000,13000,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(214),7㎡,35.65195,129.02527,"▣ 위치 :제2야영장, 사이즈 : 300*250 ",사용불가능,(38368) 경북 청도군 운문면 운문로 763 ,12000,13000,13000,13000,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(301),10㎡,35.65070108,129.0239035,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(302),10㎡,35.65064694,129.0239077,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(303),7㎡,35.65195,129.02527,"▣ 위치 :제3야영장, 사이즈 : 300*250 ",사용불가능,(38368) 경북 청도군 운문면 운문로 763 ,12000,13000,13000,13000,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(304),10㎡,35.65054686,129.0238306,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(307),7㎡,35.65195,129.02527,"▣ 위치 :제3야영장, 사이즈 : 300*250 ",사용불가능,(38368) 경북 청도군 운문면 운문로 763 ,12000,13000,13000,13000,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(307),10㎡,35.65035349,129.0238092,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(308),10㎡,35.65034629,129.0237014,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(309),10㎡,35.65040793,129.023921,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(310),10㎡,35.65026957,129.023843,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(311),10㎡,35.65010943,129.0237202,"▣ 위치 :제3야영장, 사이즈 : 360*300▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,14000,15500,15500,15500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(312),13㎡,35.65007161,129.023424,"▣ 위치 :제3야영장, 사이즈 : 360*360▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,15000,16500,16500,16500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(313),13㎡,35.6500369,129.0234783,"▣ 위치 :제3야영장, 사이즈 : 360*360▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,15000,16500,16500,16500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,야영데크(314),13㎡,35.64999358,129.0233751,"▣ 위치 :제3야영장, 사이즈 : 360*360▣ 전기(600W 제한) ※ 전기요금은 기준요금에 추가되어 징수됩니다.(인터넷 예약시 자동으로 합산)※ 순간 전기 사용량은 600W로 제한하며, 초과 사용시 자동으로 전기가 차단됩니다.﻿※ 샤워장 온수공급(유료)",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,15000,16500,16500,16500,대구/경북,http://www.foresttrip.go.kr/0195
195,운문산 자연휴양림,회의실,331㎡,,,"회의탁자/의자/ 빔프로젝트(노트북 미포함) 및 마이크 시설가능, 데크시설 내 숯불사용(바비큐) 불가- 애완동물 이나 혐오동물은 동반(입장 및 입실) 하실 수 없습니다.",사용가능,(38368) 경북 청도군 운문면 운문로 763 ,180000,180000,180000,180000,대구/경북,http://www.foresttrip.go.kr/0195
196,천관산 자연휴양림,낙엽송,23㎡,34.54551524,126.9001335,"★해당 객실은실버(만65세 이상)전용 우선예약 객실입니다. 매월 4일~8일까지 실버 고객으로 등록된 회원대상으로 우선예약을 받은 후, 잔여 객실에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★원룸식(방1, 화장실 겸 샤워실), 침구(1인용*4), TV, 냉장고, 주방기구(싱크대, 전기밥솥, 전기레인지(2구), 식기세트, 냄비2, 프라이팬 등), 에어컨, 피크닉테이블※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,45000,82000,82000,82000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,느티나무,49㎡,34.5452515,126.9000467,"거실 겸 주방1,  방1, 다락-난방안됨, 화장실 겸 샤워실, 침구(1인용*8), TV, 냉장고, 주방기구(싱크대, 전기밥솥, 인덕션2구, 식기세트, 냄비2, 프라이팬 등), 에어컨, 피크닉테이블※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,98000,173000,173000,173000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,동백나무,23㎡,34.54499798,126.9042794,"원룸식(방1, 화장실 겸 샤워실), 침구(1인용*4), TV, 냉장고, 주방기구(싱크대, 전기밥솥, 인덕션2구, 식기세트, 냄비2, 프라이팬 등), 에어컨, 피크닉테이블※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.​◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,45000,82000,82000,82000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,산딸나무,44㎡,34.54523656,126.9039006,"★해당 객실은다자녀 가정 우선예약 객실입니다. 매월 4일~8일까지 다자녀 가정으로 등록된 회원대상으로 우선예약을 받은 후, 잔여 객실에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★□ 거실 겸 주방, 화장실, 침실, 냉장고, 싱크대, 인덕션2구, 전기밥솥, TV, 밥상, 주방기구, 침구, 에어컨※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,75000,134000,134000,134000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,삼나무,23㎡,34.54537153,126.9007683,"원룸식(방1, 화장실 겸 샤워실), 침구(1인용*4), TV, 냉장고, 주방기구(싱크대, 전기밥솥, 인덕션2구, 식기세트, 냄비2, 프라이팬 등), 에어컨, 피크닉테이블 ※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)​※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.​◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,45000,82000,82000,82000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,소나무,23㎡,34.54549964,126.9003433,"원룸식(방1, 화장실 겸 샤워실), 침구(1인용*4), TV, 냉장고, 주방기구(싱크대, 전기밥솥, 인덕션2구, 식기세트, 냄비2, 프라이팬 등), 에어컨, 피크닉테이블※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.  ◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,45000,82000,82000,82000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,잣나무,23㎡,34.54575306,126.9015985,"원룸식(방1, 화장실 겸 샤워실), 침구(1인용*4), TV, 냉장고, 주방기구(싱크대, 전기밥솥, 인덕션2구, 식기세트, 냄비2, 프라이팬 등), 에어컨, 피크닉테이블※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)﻿※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.  ◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,45000,82000,82000,82000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,층층나무,44㎡,34.54562167,126.9035624,"★해당 객실은 장애인 우선예약 객실입니다. 매월 4일~8일까지 장애인으로 등록된 회원대상으로 우선예약을 받은 후, 잔여 객실에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★​​◈ 시설물 설명 및 준비물 ◈□ 시설설명 : 투룸형(거실 1, 방1), 화장실 겸 샤워실, 테라스□ 편의시설 : 싱크대, 냉장고, TV, 정수기, 전기밥솥, 전기인덕션, 선풍기, 식기류 일체, 밥상, 이불, 전기온수기 ※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)​ □ 준 비 물 : 개인 세면도구(비누, 치약, 칫솔, 수건, 드라이기 등), 식료품(내부 매점 및 식당 없음), 화장지※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.◈ 유의사항 ◈ □ 입 실 : 입실일 오후 3시 ~ 10시까지 ※ 입실시간을 준수하여 주시기 바라며 입실시간 이외에는 입실이 거부 될 수 있습니다. □ 퇴 실 : 퇴실일 오전 11시까지 관리사무소에 객실열쇠 반납 □ 예약자 본인이 아닐경우 입실이 제한 될 수 있으며, 직계존비속이 사용할 경우 체크인 때 증빙서류를 보여  주시기 바랍니다. □ 시설물 할인 대상자들은 관련 증빙서류를 꼭 챙겨 오시기 바라며 체크인 때 증빙서류를 보여 주시기 바랍니다.",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,75000,134000,134000,134000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,편백나무,44㎡,34.54484512,126.9047753,"□ 거실 겸 주방, 화장실, 침실, 냉장고, 싱크대, 인덕션2구, 전기밥솥, TV, 밥상, 주방기구, 침구, 에어컨※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)​※ 2021년 2월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B) 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 반려견 미동반시 입장불가!! 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.◈ 준비물 ◈개인 세면도구(비누, 치약, 칫솔, 수건), 식료품(내부 매점 및 식당 없음) 및 화장지 ※ 입실:오후3시-10시 ※ 입실시간을 준수하여 주시기 바랍니다.   (입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)◈2019년 12월 1일부로 반려견 숙박객실로 시범운영됩니다.  관심 있으신분들의 많은 이용 바랍니다.  ㅁ 반려견 숙박객실 이용자 준수사항 ① 반려견 숙박객실 이용은 동물등록을 완료한 반려견만 입장이 가능합니다. 반려견 동반하지 않고 이용 불가능합니다.- 동물등록증과 광견병 예방접종 확인서(최근 1년 이내 접종확인 가능) 미지참시 이용이 불가능합니다.- 13세미만 어린이는 성인보호자와 반려견이 함께 입장하여야 합니다.② 6개월 이상, 15kg이하의 예방접종을 완료한 건강한 개만 입장이 가능합니다.- 휴양림 이용객 안전관리를 위하여 맹견과 15kg초과 중형견 및 대형견의 입장은 불가합니다. - 질환(질병)이 있거나 발정· 생리 중인 개는 입장이 불가합니다③ 객실당 2마리까지 입장 가능합니다.④ 반려견은 객실 내에서만 활동이 가능합니다.- 반려견에 의한 안전사고 발생 시 피해를 준 반려견주가 책임져야 합니다.- 반려견 안전사고 예방을 위하여 자연휴양림 내에서 반려견이 혼자 돌아다녀서는 안 됩니다.- 반려견주는 다른 반려견들과 마찰이 생기 않도록 직접 관리하여야 합니다.- 휴양림 내에서 다른 이용객 또는 반려견에 위협을 주는 행위를 하여서는 안 됩니다. ⑤ 휴양림 내에서는 배변봉투를 지참하고 배설물은 직접 치워야 합니다. - 배설물 수거를 안할 경우 동물보호법 제47조에 따라 10만원이하의 과태료가 부과됩니다.⑥ 반려견 동반 휴양림의 입장 기준에 맞지 않아 현장에서 예약이 취소될 수 있습니다.- 취소시 위약금은 “국립자연휴양림 입장료 및 시설사용료 기준”에 따릅니다.",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,75000,134000,134000,134000,전남,http://www.foresttrip.go.kr/0196
196,천관산 자연휴양림,황칠나무,36㎡,34.54498894,126.9042577,"◈ 시설물 설명 및 준비물 ◈□ 시설설명 : 투룸형(거실 1,방1),화장실 겸 샤워실, 테라스□편의시설 : 싱크대, 냉장고, TV, 정수기, 전기밥솥, 전기인덕션, 선풍기, 식기류 일체, 밥상, 이불, 전기온수기※ 에어컨(유료)이 준비되어 있습니다. (1일 기준 2,000원-현장결제/인터넷선결제 모두 가능)​□ 준 비 물 : 개인 세면도구(비누, 치약, 칫솔, 수건, 드라이기 등), 식료품(내부 매점 및 식당 없음), 화장지※ 2019년 12월 1일부터 객실3실(편백나무, 자귀나무A, 자귀나무B)시범 반려견휴양림으로 운영됨을 알려드립니다. 이외의 당일 입장 및 다른 시설물의 반려견출입은 허용하지 않습니다. 또한, 반려견 관련 소음 등이 발생할 수 있음을 알려드립니다.◈ 유의사항 ◈□ 입 실 : 입실일 오후 3시 ~ 10시까지 ※ 입실시간을 준수하여 주시기 바라며 입실시간 이외에는 입실이 거부 될 수 있습니다.□ 퇴 실 : 퇴실일 오전 11시까지 관리사무소에 객실열쇠 반납□ 예약자 본인이 아닐경우 입실이 제한 될 수 있으며, 직계존비속이 사용할 경우 체크인 때 증빙서류를 보여 주시기 바랍니다.□ 시설물 할인 대상자들은 관련 증빙서류를 꼭 챙겨 오시기 바라며 체크인 때 증빙서류를 보여 주시기 바랍니다.",사용가능,(59351) 전남 장흥군 관산읍 칠관로 842-1150 ,75000,134000,134000,134000,전남,http://www.foresttrip.go.kr/0196
